"crash_unit_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"758016","JC469065","2019-10-11T17:10:00","2","PARKED",,"720040",,"HYUNDAI","SONATA","IL","2012","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,"true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758066","JC469111","2019-10-11T17:09:00","2","DRIVER",,"720073",,"FORD","UNKNOWN","IL","2019","NONE","VAN/MINI-VAN","COMMERCIAL - SINGLE UNIT","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758013","JC469048","2019-10-11T17:05:00","1","DRIVER",,"720057",,"PORSCHE","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758014","JC469048","2019-10-11T17:05:00","2","DRIVER",,"720069",,"MAZDA","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true","true","true","true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758012","JC469032","2019-10-11T17:05:00","2","DRIVER",,"720037",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2018","NONE","PASSENGER","PERSONAL","NE","TURNING LEFT",,,"1",,,,,"true","true",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758048","JC469031","2019-10-11T17:04:00","2","DRIVER",,"720072",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2019","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT","true",,"1",,"UNKNOWN","UNKNOWN",,,,,"true","true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757992","JC469037","2019-10-11T17:00:00","1","DRIVER",,"720012",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2011","NONE","PASSENGER","PERSONAL","S","ENTER FROM DRIVE/ALLEY",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757993","JC469037","2019-10-11T17:00:00","2","DRIVER","2","720018",,"LEXUS","RX350","IL","2009","NONE","SPORT UTILITY VEHICLE (SUV)","RIDESHARE SERVICE","W","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758019","JC468985","2019-10-11T17:00:00","1","DRIVER",,"720038",,"FORD","ESCAPE (SUV)","IL","2011","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"3",,,,"true",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758020","JC468985","2019-10-11T17:00:00","2","DRIVER","2","720063",,"CHEVROLET","Aveo","IL","2008","NONE","PASSENGER","RIDESHARE SERVICE","N","STRAIGHT AHEAD",,,"3",,,,"true",,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758039","JC469093","2019-10-11T16:49:00","1","DRIVER",,"720053",,"NISSAN","NISSAN MAXIMA","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,"true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758040","JC469093","2019-10-11T16:49:00","2","DRIVER",,"720055",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2018","NONE","PASSENGER","RIDESHARE SERVICE","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758000","JC469046","2019-10-11T16:45:00","2","DRIVER",,"720031",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757990","JC469038","2019-10-11T16:45:00","2","DRIVER",,"720017",,"KIA MOTORS CORP","FORTE","IL","2018","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757997","JC469006","2019-10-11T16:44:00","1","DRIVER",,"720024",,"HYUNDAI","UNKNOWN","IL","2016","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758007","JC468984","2019-10-11T16:42:00","1","DRIVER",,"720029",,"CHEVROLET","C-1500","IL","2007","UNKNOWN","PICKUP","PERSONAL","E","TURNING LEFT",,,"1",,,,"true",,,,,,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758035","JC469005","2019-10-11T16:34:00","2","DRIVER",,"720049",,"KIA MOTORS CORP","UNKNOWN","IL","2013","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"1",,"owner","unk",,,,,,,,,,"true","true","true",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758005","JC469056","2019-10-11T16:30:00","1","DRIVER",,"720025",,"TOYOTA MOTOR COMPANY, LTD.","Matrix (sport wagon)","IL","2006","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758006","JC469056","2019-10-11T16:30:00","2","DRIVER",,"720034",,"HONDA","Odyssey (minivan)","IL","2006","UNKNOWN","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757973","JC468978","2019-10-11T16:30:00","2","DRIVER","1","720010",,"HONDA","Insight","IL","2014","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,"true","true",,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757968","JC468995","2019-10-11T16:20:00","1","DRIVER",,"719984",,"JEEP","Grand Cherokee (for vehicle years 1989 to present)","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,"true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757969","JC468995","2019-10-11T16:20:00","2","DRIVER",,"720096",,"HYUNDAI","ELANTRA","IL","2016","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true","true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757943","JC468940","2019-10-11T16:18:00","2","PARKED","1","719967",,"FORD","FIESTA","IL","2012","NONE","PASSENGER","PERSONAL","W","PARKED",,,"1",,,,,,,,,,,,,"true","true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757976","JC469003","2019-10-11T16:15:00","1","DRIVER",,"719989",,"FORD","Focus","IL","2008","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"true","true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757977","JC469003","2019-10-11T16:15:00","2","DRIVER",,"720003",,"PONTIAC","TORRENT","IL","2008","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"true","true","true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757974","JC468964","2019-10-11T16:15:00","1","DRIVER",,"719997",,"HAULER-TRAILER(MFD. BY NORDINE MFG.)","HAULER-TRAILER(MFD. BY NORDINE MFG.)","IL","2015","NONE","OTHER VEHICLE WITH TRAILER","CONSTRUCTION/MAINTENANCE","S","PASSING/OVERTAKING",,,"1",,,,,,"true","true","true","true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757975","JC468964","2019-10-11T16:15:00","2","DRIVER",,"720006",,"HONDA","UNKNOWN","IL","2018","NONE","PASSENGER","TAXI/FOR HIRE","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,"true","true","true","true","true","true",,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757947","JC468958","2019-10-11T16:10:00","2","DRIVER",,"719966",,"FORD","FLEX","IL","2009","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,"true","true",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757944","JC468951","2019-10-11T16:10:00","1","DRIVER",,"719963",,"DODGE","RAM 1500 PU","IL","2018","NONE","PICKUP","PERSONAL","N","TURNING LEFT",,,"1",,,,,,"true","true","true",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757945","JC468951","2019-10-11T16:10:00","2","DRIVER",,"719969",,"JEEP","Wrangler (for vehicle years 1989 to present)","IL","2015","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757960","JC468934","2019-10-11T16:07:00","1","PARKED",,"719977",,"HYUNDAI","TUCSON","IL","2013","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757952","JC468945","2019-10-11T16:06:00","1","DRIVER",,"719974",,"DODGE","RAM 1500 PU","IL","2011","UNKNOWN","PICKUP","UNKNOWN/NA","N","TURNING LEFT",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757953","JC468945","2019-10-11T16:06:00","2","DRIVER",,"719994",,"UNKNOWN","UNKNOWN","IL","2018","UNKNOWN","MOPED OR MOTORIZED BICYCLE","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"true","true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757950","JC468923","2019-10-11T16:01:00","1","DRIVER",,"719971",,"ACURA (DIV. OF AMERICAN HONDA MOTOR CO.)","TSX","IL","2012","UNKNOWN","PASSENGER","PERSONAL","S","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757951","JC468923","2019-10-11T16:01:00","2","DRIVER",,"719987",,"ICL CARGO TRAILER","ICL CARGO TRAILER","IL","2009","UNKNOWN","BUS OVER 15 PASS.","SCHOOL BUS","W","TURNING RIGHT",,,"1",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758227","JC469269","2019-10-11T16:00:00","2","DRIVER",,"720232",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2017","UNKNOWN","PASSENGER","PERSONAL","N","MERGING",,,"1",,,,,,,,,,,"true","true",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758032","JC468990","2019-10-11T15:55:00","1","DRIVER","1","720048",,"BMW","320i","IL","2013","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,"true","true",,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758033","JC468990","2019-10-11T15:55:00","2","DRIVER","1","720068",,"HYUNDAI","SONATA","IL","2011","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"2",,"PERSONAL",,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758034","JC468990","2019-10-11T15:55:00","3","PARKED",,"720085",,"HONDA","UNKNOWN","IL","2008","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,"true","true",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757934","JC468930","2019-10-11T15:50:00","1","DRIVER","2","719946",,"JEEP","Liberty","IL","2006","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"3",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757935","JC468930","2019-10-11T15:50:00","2","DRIVER","1","719957",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2016","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT",,,"2",,,,,,,,"true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757937","JC468918","2019-10-11T15:50:00","2","DRIVER","1","719991",,"JEEP","PATRIOT","IL","2013","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,"true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757987","JC468947","2019-10-11T15:44:00","1","DRIVER","1","720011",,"FREIGHTLINER CORP.","FREIGHTLINER CORP.","IL","2012","UNKNOWN","BUS OVER 15 PASS.","SCHOOL BUS","E","TURNING LEFT",,,"2",,,,,,,"true","true","true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757988","JC468947","2019-10-11T15:44:00","2","DRIVER",,"720035",,"HYUNDAI","ELANTRA","IL","2018","UNKNOWN","PASSENGER","PERSONAL","E","UNKNOWN/NA",,,"1",,,,,,,"false","false","false",,"false","false","true","true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757926","JC468895","2019-10-11T15:40:00","2","DRIVER",,"719948",,"FLEETWOOD ENTERPRISES","FLEETWOOD ENTERPRISES","IL","2017","NONE","BUS OVER 15 PASS.","OTHER","E","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758053","JC469024","2019-10-11T15:33:00","1","DRIVER",,"720070",,"CHRYSLER","200","IL","2015","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758023","JC469072","2019-10-11T15:30:00","2","DRIVER",,"720058",,"JEEP","Grand Cherokee (for vehicle years 1989 to present)","IL","2014","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","SW","TURNING LEFT",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757920","JC468887","2019-10-11T15:30:00","1","DRIVER","2","719936",,"SUBARU","IMPREZA","IL","2010","UNKNOWN","PASSENGER","PERSONAL","S","TURNING LEFT",,,"3",,,,,,"true","true",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757921","JC468887","2019-10-11T15:30:00","2","DRIVER",,"719944",,"MERCEDES-BENZ","C300","IL","2008","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757927","JC468874","2019-10-11T15:30:00","1","DRIVER","1","719949",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2015","NONE","PASSENGER","RIDESHARE SERVICE","S","CHANGING LANES",,,"2",,,,,"true","true",,,,,,,,,"false","true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757928","JC468874","2019-10-11T15:30:00","2","DRIVER",,"719965",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2009","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757929","JC468890","2019-10-11T15:25:00","1","DRIVER",,"719947",,"FORD","F150","IL","2006","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757930","JC468890","2019-10-11T15:25:00","2","DRIVER",,"719960",,"HONDA","CIVIC","IL","2017","UNKNOWN","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757903","JC468876","2019-10-11T15:25:00","1","DRIVER",,"719927",,"JEEP","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,"true",,,,,,,,,,"true",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757905","JC468876","2019-10-11T15:25:00","3","DRIVER",,"719952",,"LEXUS","UNKNOWN","IL","2008","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"true","true",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758170","JC469225","2019-10-11T15:20:00","1","DRIVER",,"720174",,"INTERNATIONAL COACH MFG.","UNKNOWN","IL","2007","UNKNOWN","TRUCK - SINGLE UNIT","UNKNOWN/NA","SW","TURNING LEFT",,,"1",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758171","JC469225","2019-10-11T15:20:00","2","DRIVER",,"720186",,"TOYOTA MOTOR COMPANY, LTD.","Prius","IL","2014","NONE","PASSENGER","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758043","JC469070","2019-10-11T15:20:00","1","DRIVER",,"720110",,"FORD","UNKNOWN","IL","2012","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757898","JC468898","2019-10-11T15:20:00","1","DRIVER",,"719917",,"JEEP","LAREDO","IL","2018","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757899","JC468898","2019-10-11T15:20:00","2","DRIVER",,"719915",,"HONDA","CIVIC","IL","2019","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757924","JC468875","2019-10-11T15:19:00","1","DRIVER",,"719940",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2017","UNKNOWN","PASSENGER","PERSONAL","S","UNKNOWN/NA","true",,"1",,,,,"true",,,,,,"true",,,"true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757897","JC468883","2019-10-11T15:10:00","1","DRIVER",,"719925",,"FORD","ESCAPE (SUV)","IL","2011","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757886","JC468879","2019-10-11T15:10:00","1","DRIVER",,"719919",,"TOYOTA MOTOR COMPANY, LTD.","Sequoia","IL","2014","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757887","JC468879","2019-10-11T15:10:00","2","DRIVER",,"719904",,"CHEVROLET","UNKNOWN","IL","2016","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,"true",,,,,"true",,,,,"true","true",,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757888","JC468879","2019-10-11T15:10:00","3","DRIVER",,"719912",,"SUBARU","FORESTER","IL","2017","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757912","JC468867","2019-10-11T15:05:00","1","DRIVER",,"719931",,"MERCEDES-BENZ","UNKNOWN","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","TURNING LEFT",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757913","JC468867","2019-10-11T15:05:00","2","DRIVER",,"719972",,"TOYOTA MOTOR COMPANY, LTD.","TOYOTA","IL","2011","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758009","JC468882","2019-10-11T15:02:00","1","DRIVER","1","720020",,"FORD","ESCAPE (SUV)","IL","2014","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757907","JC468908","2019-10-11T15:00:00","1","DRIVER",,"719922",,"VOLKSWAGEN","UNKNOWN","IL","2006","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT",,,"1",,,,,,"true","true","true","true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757908","JC468908","2019-10-11T15:00:00","2","PARKED","1","719932",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2016","NONE","PASSENGER","TAXI/FOR HIRE","E","PARKED IN TRAFFIC LANE",,,"1",,,,,,,,,,,"true","true",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757932","JC468851","2019-10-11T15:00:00","2","DRIVER",,"719950",,"NISSAN","NISSAN ALTIMA","IL","2017","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","true",,"1",,,,,,,"true","true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757933","JC468851","2019-10-11T15:00:00","3","DRIVER",,"719954",,"CHRYSLER","200",,"2015","NONE","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757919","JC468830","2019-10-11T14:50:00","2","DRIVER","1","719939",,"NISSAN","UNKNOWN","IL","2013","NONE","PASSENGER","PERSONAL","N","TURNING LEFT",,,"2",,,,,,,,"true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757956","JC468983","2019-10-11T14:45:00","1","DRIVER",,"719978",,"CHEVROLET","UNKNOWN","IL","2006","UNKNOWN","VAN/MINI-VAN","OTHER","E","BACKING",,,"1",,,,"true",,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757957","JC468983","2019-10-11T14:45:00","2","DRIVER",,"719993",,"TOYOTA MOTOR COMPANY, LTD.","CAMRY","IL","2019","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757863","JC468869","2019-10-11T14:45:00","1","DRIVER",,"719888",,"NISSAN","SENTRA (DATSUN AND NISSAN HAVE MERGED)","IL","2019","UNKNOWN","PASSENGER","UNKNOWN/NA","W","PASSING/OVERTAKING",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757864","JC468869","2019-10-11T14:45:00","2","DRIVER",,"719890",,"BMW","M-3","IL","2008","NONE","PASSENGER","UNKNOWN/NA","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,"true",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757939","JC468865","2019-10-11T14:31:00","2","DRIVER","2","719959",,"DODGE","Avenger","IL","2013","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"3",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758335","JC469478","2019-10-11T14:30:00","1","DRIVER",,"720330",,"DODGE","Avenger","IL","2010","UNKNOWN","PASSENGER","PERSONAL","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758336","JC469478","2019-10-11T14:30:00","2","DRIVER",,"720354",,"NISSAN","Quest","IL","2007","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"true",,"true",,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
